HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
1.422950966,1.852998794,0.985401786,1.25458899,3.055367172,1.359087695,1.889800739
1.307687082,1.788887256,0.959671661,1.383327867,2.549271756,1.165509645,2.066120863
1.307687082,2.173556942,0.895345919,1.457041264,2.489673789,1.213110767,2.119736191
1.077331418,1.69271972,0.779378482,1.346471107,2.252258399,1.26229867,2.319049694
1.088857872,1.724775489,0.760171396,1.402015783,2.192660432,1.309899793,2.265434365
0.892909301,1.596552184,0.592743538,1.180356398,1.924957352,1.309899793,2.012505534
1.065805127,1.180305139,0.715052912,0.829958135,2.252258399,0.924330472,1.99714031
2.045203935,1.14824937,1.33964586,0.405846412,4.483767295,1.552665745,1.828448342
1.860781655,1.276472675,1.275139019,0.626986665,3.948361602,1.213110767,1.820820187
2.448455427,2.205612712,1.989969277,1.47572918,3.144275883,1.116321743,1.843813566
2.252678797,2.141501173,1.880525051,1.235901074,2.876572803,0.971931596,1.690486821
2.275731705,2.205612712,1.989969277,1.67870065,2.102774774,0.87514257,1.759467373
1.929940052,1.949166102,1.680843687,1.291445626,1.835071694,0.730752233,1.72884584
1.999098447,1.885054563,1.796811123,1.51258594,1.56736908,0.827541259,1.698114977
1.722637131,2.077389407,1.584264608,1.30961447,1.359263969,0.778353546,1.675121597
1.688057933,1.981222099,1.616518116,1.51258594,0.912766987,0.68156452,1.644500063
1.469056454,1.724775489,1.481343593,1.088474156,0.942077496,0.730752233,1.575519303
1.388371768,1.500384877,1.34598797,0.866814771,1.031963155,0.827541259,1.644500063
1.411424677,2.750561472,1.26227387,2.324471695,0.853168786,1.213110767,1.751839219
1.204121756,1.756831258,1.107892432,1.199044313,0.942077496,1.26229867,1.981774671
1.296160791,1.532440646,1.081980863,0.996072844,1.270355258,1.309899793,1.951153137
1.146489815,1.820943025,0.901687858,1.568130493,2.34116711,1.213110767,2.181088589
1.365319025,2.109445176,1.024178503,1.67870065,2.639157414,1.116321743,2.181088589
1.630426156,1.756831258,1.069115714,1.549442577,2.936171236,1.309899793,2.265434365
1.630426156,1.276472675,1.185083152,0.608817882,2.966458461,0.971931596,2.188825658
1.434477256,1.020026065,0.991924996,0.295276317,2.311856366,0.971931596,2.150466639
1.34226628,1.660663951,1.011313355,1.789270683,2.192660432,0.924330472,2.357408712
1.169542558,1.69271972,0.837362287,1.180356398,2.162372742,1.309899793,2.38813916
1.077331418,1.596552184,0.74730642,1.180356398,2.192660432,1.021119498,2.334414918
0.915962045,1.276472675,0.611950625,0.959216207,1.954268096,1.116321743,2.066120863
1.411424677,1.308528444,0.908211068,0.84864605,3.263472283,1.116321743,2.035498914
2.079783134,1.180305139,1.358853119,0.405846412,4.632273973,1.552665745,1.920422273
1.906887143,1.020026065,1.281662229,0.350301798,4.394859051,1.600267058,1.820820187
2.540666402,3.134752748,2.009176192,1.973554237,3.47157693,1.309899793,1.905165963
2.702035775,2.365891786,2.221722705,1.789270683,2.936171236,1.213110767,1.820820187
2.033677646,2.109445176,1.764557616,1.67870065,2.400765078,1.021119498,1.989511739
2.068256515,2.013277868,1.874001841,1.623155974,1.954268096,0.827541259,1.935787497
1.699584224,1.596552184,1.526280978,1.162187553,1.626967049,0.68156452,1.951153137
1.607373247,1.660663951,1.403971603,1.014760759,1.328976744,0.778353546,1.820820187
1.365319025,2.141501173,1.307392526,1.881671996,1.001675465,0.778353546,1.85917879
1.088857872,1.244416905,1.049908629,0.959216207,0.823858276,0.778353546,1.790198238
1.238528849,2.109445176,1.210813447,1.826127443,0.883456477,0.584775307,1.72884584
1.296160791,2.26972425,1.191425089,2.084643589,0.733972618,0.827541259,1.797826392
1.307687082,2.686449934,1.191425089,2.232070383,0.853168786,1.06872062,1.920422273
1.192595303,2.590282398,1.049908629,1.844815483,1.031963155,1.021119498,1.989511739
1.641952445,2.301780019,1.294527377,2.158356862,2.133062465,1.165509645,2.089114242
1.238528849,1.69271972,0.831020349,1.088474156,2.162372742,1.213110767,2.02013369
0.40897296,1.14824937,0.167650683,0.774932653,1.47846037,0.68156452,1.912794119
0.604921695,1.212360908,0.373855172,0.977904123,1.240068034,0.68156452,1.759467373
0.512710555,0.955914526,0.341601751,0.903671532,1.328976744,0.827541259,1.667493443
0.443552158,1.14824937,0.38019711,1.05161752,0.704662108,0.68156452,1.744102149
0.30523553,0.827691222,0.405927408,0.84864605,0.019772557,0.199205892,1.552525716
0.593395241,0.987970296,0.399585383,0.701219133,1.270355258,0.827541259,1.705852461
-0.005804902,0.186575039,0.090459878,0.368989714,-0.486322859,-0.187950208,1.460551577
0.166918902,0.250686691,0.238499463,0.424534328,-0.247930291,-0.187950208,1.429820921
0.720013474,0.571244726,0.618473835,0.626986665,0.793570818,-0.04356006,1.12316764
1.111910616,1.212360908,0.869615622,1.032929604,1.775473727,0.392784036,1.176891883
1.111910616,1.820943025,0.927599426,1.365159023,1.061273666,0.392784036,1.161526659
1.261581594,2.462059093,1.326780885,2.121500349,0.58546594,0.392784036,1.176891883
1.146489815,2.045333637,1.088504073,1.826127443,0.466269772,0.295995012,1.12316764
1.227002395,2.365891786,1.294527377,2.121500349,0.138968725,0.343596134,1.077180674
1.008173187,2.365891786,1.101369222,2.029099037,-0.009537954,0.343596134,1.153898295
0.927488499,2.205612712,1.127099519,2.213382591,-0.217642833,0.295995012,1.207513624
0.881382847,1.724775489,0.901687858,1.586299337,-0.456035169,0.199205892,1.284231454
0.685434276,0.475077304,0.792243631,0.498247725,-0.426724659,0.150018084,1.1921484
0.950541244,0.987970296,1.081980863,0.793101374,-0.099423612,0.199205892,1.0311935
0.927488499,1.340584213,0.921076216,1.291445626,-0.217642833,0.343596134,1.12316764
0.812224616,1.116193601,0.798766841,0.959216207,-0.128734122,0.392784036,1.176891883
0.455078612,0.507133187,0.521894758,0.461391026,-0.039825644,0.537174183,1.276494176
0.524236846,1.500384877,0.483299398,1.346471107,0.55517825,0.537174183,1.391461903
0.524236846,1.340584213,0.444522767,1.162187553,1.001675465,0.246807109,1.429820921
0.385920217,1.14824937,0.341601751,0.922359447,0.525867739,0.440385159,1.43755799
0.581868786,1.14824937,0.360808838,0.977904123,0.853168786,0.489573061,1.475807887
0.558816043,1.020026065,0.373855172,0.959216207,0.733972618,0.584775307,1.52179506
0.512710555,1.308528444,0.360808838,0.977904123,0.436959262,0.440385159,1.445186145
0.351341018,0.923858643,0.322213392,0.793101374,0.377361061,0.584775307,1.514166906
0.385920217,0.859747105,0.283618033,0.81178929,0.704662108,0.537174183,1.445186145
0.247603588,0.827691222,0.129055237,0.793101374,0.55517825,0.440385159,1.284231454
0.351341018,0.795635452,0.232157525,0.81178929,0.674374418,0.295995012,1.291859608
1.134963361,1.180305139,0.753648358,0.959216207,2.460363511,0.584775307,1.161526659
1.146489815,0.987970296,0.940464575,0.996072844,1.835071694,0.392784036,1.130904917
1.134963361,0.859747105,0.921076216,0.701219133,1.299666002,0.537174183,1.184520037
1.34226628,1.43627311,1.191425089,1.25458899,0.793570818,0.489573061,1.153898295
2.079783134,2.301780019,1.616518116,1.771101962,2.906860493,1.309899793,1.130904917
1.929940052,1.981222099,1.513415829,1.899840964,2.519961479,1.116321743,1.12316764
1.745689711,2.109445176,1.33964586,1.75241417,2.192660432,1.06872062,1.291859608
1.422950966,2.013277868,1.146487706,1.402015783,2.192660432,1.213110767,1.161526659
1.711110842,1.724775489,1.410494813,1.51258594,2.133062465,1.26229867,1.391461903
1.353792734,1.372639982,1.017655293,1.217732229,1.686565016,0.87514257,1.353212006
1.353792734,1.500384877,1.11423437,1.199044313,1.924957352,0.971931596,1.399199179
1.019699476,2.205612712,0.676457467,1.660012734,1.775473727,1.26229867,1.299487764
0.328288274,1.212360908,0.509029609,1.494417096,-0.8429343,0.05322906,0.693918686
0.120813413,1.212360908,0.238499463,1.30961447,-0.783336216,0.05322906,0.900860551
0.501184101,1.628608182,0.367331962,1.420184628,0.436959262,0.68156452,1.222879056
0.443552158,1.020026065,0.412450532,1.143499638,0.169256182,0.392784036,1.30722504
0.247603588,1.084137831,0.335078541,0.996072844,-0.099423612,0.246807109,1.383833747
0.21302439,1.14824937,0.315871454,0.885502687,-0.009537954,0.343596134,1.345474937
0.30523553,1.14824937,0.238499463,0.829958135,0.050060014,0.489573061,1.261237866
0.178445356,0.859747105,0.232157525,0.977904123,-0.009537954,0.343596134,1.30722504
0.166918902,1.020026065,0.212769253,1.088474156,-0.159021812,0.343596134,1.276494176
0.362867472,1.084137831,0.290141244,1.05161752,0.58546594,0.778353546,1.268866022
0.166918902,0.891802874,0.141920386,0.866814771,0.227877435,0.489573061,1.199885469
0.478131357,0.955914526,0.347943689,0.885502687,0.912766987,0.489573061,1.077180674
0.789171707,0.955914526,0.554148092,0.903671532,1.538058338,0.489573061,1.038930778
0.927488499,1.116193601,0.798766841,0.959216207,1.120871633,0.295995012,1.046558933
0.973593987,0.827691222,0.895345919,0.682531341,0.496557229,0.392784036,1.092545898
1.019699476,0.7315238,1.056250739,0.959216207,0.258164893,0.295995012,1.054187088
1.065805127,1.084137831,1.172218003,1.235901074,-0.009537954,0.295995012,1.092545898
1.100384161,1.372639982,1.313915736,1.125330916,-0.247930291,0.102416867,1.077180674
1.054278673,1.308528444,1.133622729,0.959216207,-0.277241033,0.150018084,1.077180674
0.927488499,2.141501173,1.062773776,1.826127443,-0.515633369,0.102416867,1.046558933
0.973593987,2.141501173,1.043385591,2.232070383,-0.604541847,0.05322906,1.038930778
0.558816043,1.628608182,0.785901693,1.67870065,-0.634829538,-0.091161183,1.054187088
0.962067533,1.981222099,1.037043652,1.992242277,-0.188332322,0.05322906,1.00057176
0.696960731,1.949166102,0.766513507,1.973554237,-0.396437201,0.295995012,1.0311935
0.766118962,1.852998794,0.773036544,1.71555741,-0.336839001,0.343596134,1.1921484
0.351341018,1.404695751,0.315871454,1.199044313,-0.277241033,0.440385159,1.215141779
0.5357633,1.724775489,0.483299398,1.25458899,0.61477645,0.489573061,1.222879056
0.766118962,1.660663951,0.689322615,1.531273856,0.733972618,0.392784036,1.353212006
0.5357633,1.14824937,0.367331962,0.941047362,0.704662108,0.778353546,1.360840161
0.720013474,1.404695751,0.463911039,1.217732229,0.853168786,0.440385159,1.460551577
0.662381533,1.372639982,0.457387915,1.125330916,0.733972618,0.392784036,1.606141045
0.524236846,1.340584213,0.528236696,1.235901074,0.55517825,0.730752233,1.636871493
0.455078612,1.244416905,0.42531568,0.977904123,0.436959262,0.633963209,1.744102149
0.466604903,1.43627311,0.399585383,1.217732229,0.61477645,0.584775307,1.713480616
0.316761984,0.891802874,0.251364612,0.829958135,0.525867739,0.440385159,1.567782026
0.570342497,0.923858643,0.399585383,0.793101374,1.120871633,0.584775307,1.498801474
1.319213536,1.69271972,0.914553006,1.25458899,2.728066125,0.392784036,1.368468523
1.065805127,1.404695751,0.727918061,1.106643001,2.162372742,0.730752233,1.376205593
0.996646732,1.949166102,0.831020349,1.641843889,1.359263969,0.633963209,1.345474937
0.93901479,1.949166102,0.895345919,1.734245202,0.823858276,0.440385159,1.345474937
1.12343707,1.917110333,1.17855994,2.121500349,0.317763094,0.440385159,1.284231454
0.973593987,2.077389407,0.966194699,2.010930069,0.645063907,0.440385159,1.215141779
0.696960731,1.788887256,0.792243631,1.660012734,-0.128734122,0.102416867,1.207513624
0.766118962,2.141501173,0.914553006,2.139669071,-0.188332322,0.246807109,1.130904917
0.362867472,1.43627311,0.405927408,1.291445626,-0.277241033,0.246807109,1.107911331
0.685434276,1.885054563,0.715052912,1.71555741,-0.159021812,0.246807109,1.061924157
0.604921695,1.564496415,0.644204132,1.346471107,-0.188332322,0.05322906,1.0311935
0.720013474,2.109445176,0.843885497,1.936697725,-0.336839001,0.343596134,1.069552519
0.466604903,1.660663951,0.528236696,1.568130493,-0.277241033,0.537174183,1.153898295
0.478131357,1.69271972,0.451045891,1.586299337,-0.277241033,0.440385159,1.199885469
0.62797444,1.596552184,0.476776188,1.457041264,0.406671571,0.537174183,1.353212006
0.650855079,1.308528444,0.554148092,1.199044313,0.972364954,0.440385159,1.360840161
0.639500729,1.404695751,0.42531568,0.922359447,0.674374418,0.584775307,1.391461903
0.950541244,1.212360908,0.65072717,1.014760759,1.270355258,0.537174183,1.475807887
0.650855079,1.500384877,0.669934429,1.235901074,1.091561122,0.730752233,1.682858667
0.84680365,1.756831258,0.74730642,1.623155974,0.793570818,0.537174183,1.72884584
0.512710555,1.468329108,0.463911039,1.346471107,0.525867739,0.68156452,1.85917879
0.501184101,1.308528444,0.431657618,1.328302386,0.674374418,0.537174183,1.820820187
0.328288274,0.923858643,0.257887736,0.885502687,0.496557229,0.440385159,1.59851289
0.489657812,0.795635452,0.367331962,0.774932653,0.912766987,0.730752233,1.537160284
1.227002395,1.244416905,0.831020349,1.014760759,2.460363511,0.584775307,1.422192766
1.008173187,1.244416905,0.637680922,1.069786241,2.34116711,0.87514257,1.345474937
1.238528849,2.109445176,1.210813447,1.899840964,1.270355258,0.489573061,1.314853195
1.284634337,0.859747105,1.236543745,0.756244738,0.704662108,0.343596134,1.230507211
1.607373247,1.69271972,1.33964586,1.162187553,2.757376868,1.26229867,1.1921484
1.399898386,1.020026065,0.985401786,0.682531341,2.400765078,1.021119498,1.115539485
1.008173187,0.635356378,0.727918061,0.461391026,2.043176806,0.924330472,1.092545898
0.973593987,1.788887256,0.773036544,1.568130493,1.805761417,0.87514257,1.054187088
0.869856556,1.756831258,0.637680922,1.30961447,1.626967049,0.730752233,1.00057176
0.973593987,1.660663951,0.682799405,1.383327867,1.715875759,0.827541259,1.0311935
1.008173187,1.885054563,0.753648358,1.641843889,1.686565016,0.68156452,0.99283469
1.261581594,1.468329108,0.895345919,0.793101374,1.656277792,1.021119498,1.176891883
0.455078612,0.635356378,0.669934429,0.959216207,-0.486322859,0.246807109,1.253500798
0.443552158,1.69271972,0.41879247,1.25458899,-0.30752849,0.246807109,1.360840161
0.593395241,1.660663951,0.483299398,1.25458899,0.287475403,0.440385159,1.636871493
0.62797444,1.532440646,0.528236696,1.180356398,0.793570818,0.440385159,1.583147458
0.455078612,0.955914526,0.393062259,0.903671532,0.496557229,0.343596134,1.575519303
0.823750905,1.404695751,0.624815773,0.996072844,1.001675465,0.392784036,1.736473995
0.673907822,1.660663951,0.567013241,1.438872419,0.972364954,0.730752233,1.751839219
0.777645416,1.340584213,0.573355352,1.199044313,0.942077496,0.87514257,1.713480616
0.501184101,1.020026065,0.41879247,0.977904123,0.58546594,0.730752233,1.828448342
0.5357633,1.276472675,0.438180829,1.143499638,0.793570818,0.489573061,1.805454548
0.39744667,1.052081834,0.296483182,0.977904123,0.733972618,0.584775307,1.636871493
0.754592673,1.084137831,0.534759906,0.84864605,1.538058338,0.584775307,1.606141045
1.388371768,0.507133187,0.927599426,0.221562858,2.876572803,0.537174183,1.43755799
1.469056454,1.244416905,1.165694791,0.941047362,2.043176806,0.633963209,1.422192766
1.388371768,1.020026065,1.281662229,0.663843425,1.299666002,0.489573061,1.383833747
1.469056454,1.500384877,1.371718096,1.47572918,0.972364954,0.730752233,1.268866022
1.734163422,1.949166102,1.687366897,1.641843889,0.733972618,0.537174183,1.261237866
1.480583073,1.724775489,1.609994906,1.438872419,0.317763094,0.246807109,1.199885469
1.307687082,1.212360908,1.397629665,1.143499638,-0.188332322,0.150018084,1.146161227
1.273108048,2.52617086,1.481343593,2.305783903,-0.396437201,0.05322906,1.169154813
1.34226628,1.564496415,1.442567049,1.27275771,-0.128734122,0.150018084,1.12316764
1.192595303,2.365891786,1.326780885,2.010930069,-0.009537954,0.199205892,1.038930778
0.996646732,1.724775489,1.152829816,1.826127443,-0.336839001,0.102416867,0.969841103
0.650855079,1.788887256,0.863092584,1.69686937,-0.754025706,0.199205892,0.893232396
0.40897296,1.981222099,0.605608686,2.121500349,-0.873221875,0.102416867,0.923854138
0.259130042,1.788887256,0.393062259,1.844815483,-0.456035169,0.392784036,1.054187088
0.385920217,1.43627311,0.257887736,1.365159023,-0.069136154,0.778353546,1.054187088
0.2014981,1.404695751,0.238499463,1.199044313,0.050060014,0.489573061,1.115539485
-0.05191039,0.859747105,-0.025507472,0.81178929,-0.604541847,0.295995012,1.023565346
0.040300668,0.795635452,0.03899937,0.959216207,-0.426724659,0.392784036,1.12316764
-0.063436844,1.116193601,0.006745949,0.903671532,-0.009537954,0.489573061,1.161526659
-0.09801596,0.987970296,0.090459878,1.032929604,-0.873221875,0.150018084,1.084917743
-0.201753473,0.827691222,-0.057579707,0.959216207,-0.723738249,0.246807109,1.115539485
-0.05191039,0.667412147,0.000403925,0.81178929,-0.277241033,0.343596134,0.946847517
-0.282438159,0.507133187,-0.115563425,0.663843425,-0.873221875,-0.138762401,0.816514567
-0.282438159,0.218630808,-0.115563425,0.424534328,-0.991441095,-0.381528353,0.732277496
-0.167174275,0.282742461,-0.012642323,0.590129966,-0.783336216,-0.381528353,0.686290531
-0.086489588,0.250686691,-0.03837262,0.036760202,-0.217642833,0.150018084,0.640194443
0.5357633,1.020026065,0.682799405,1.30961447,-0.575231337,0.102416867,0.571213891
0.570342497,0.507133187,0.824497138,0.498247725,-0.604541847,0.343596134,0.540592149
1.296160791,1.596552184,1.030520442,1.069786241,1.775473727,1.116321743,0.624938133
1.238528849,1.116193601,0.985401786,1.180356398,1.47846037,1.06872062,0.70928391
1.227002395,2.109445176,1.094846012,1.862984204,1.359263969,0.924330472,0.670925099
1.250055303,2.205612712,1.101369222,2.10281231,1.299666002,0.87514257,0.663296944
1.111910616,1.724775489,0.972536637,1.660012734,1.538058338,0.971931596,0.678553254
1.549741141,1.660663951,1.307392526,1.162187553,1.626967049,0.827541259,0.647931512
1.768742619,2.622338167,1.397629665,2.305783903,2.252258399,1.309899793,0.655559667
1.077331418,1.340584213,0.734259999,0.81178929,1.954268096,1.697056082,0.70154684
0.720013474,0.987970296,0.74730642,0.959216207,-0.30752849,0.87514257,0.732277496
0.270656332,0.539188956,0.322213392,0.3134451,-0.426724659,0.87514257,0.885604033
0.30523553,1.14824937,0.245022674,1.365159023,-0.159021812,0.730752233,1.00057176
0.236077298,1.276472675,0.232157525,0.885502687,0.436959262,0.440385159,1.038930778
-0.109542332,0.923858643,0.019611098,0.903671532,-0.396437201,0.440385159,1.130904917
-0.09801596,0.763579683,-0.025507472,0.885502687,-0.426724659,0.633963209,1.138533071
0.040300668,1.276472675,0.064729581,0.996072844,-0.426724659,0.68156452,1.23824428
0.051827122,0.891802874,0.03899937,0.84864605,-0.575231337,0.440385159,1.207513624
-0.121068704,0.891802874,-0.044714558,1.143499638,-0.456035169,0.392784036,1.153898295
0.063353412,1.052081834,0.083936754,0.996072844,-0.069136154,0.392784036,1.153898295
-0.063436844,0.827691222,-0.012642323,0.866814771,-0.247930291,0.343596134,1.023565346
-0.224806217,0.603300609,-0.134951698,0.682531341,-0.515633369,0.295995012,0.969841103
-0.074963216,0.603300609,0.000403925,0.774932653,-0.456035169,0.05322906,0.877866965
-0.132595158,0.31479823,-0.07696798,0.387158497,-0.30752849,0.199205892,0.785892825
0.2014981,0.923858643,0.277276095,1.014760759,-0.664140048,0.102416867,0.77826467
0.512710555,1.532440646,0.637680922,1.383327867,-0.604541847,0.199205892,0.747534014
0.270656332,1.340584213,0.360808838,1.494417096,-0.873221875,-0.04356006,0.732277496
0.097760505,1.14824937,0.180515832,0.996072844,-1.021728669,-0.091161183,0.693918686
-0.236332589,0.859747105,0.058206457,0.922359447,-1.140924837,-0.138762401,0.563585528
-0.09801596,0.667412147,0.135578448,1.106643001,-1.170235348,-0.091161183,0.548220304
0.028774214,0.635356378,0.148443596,1.069786241,-1.140924837,-0.235551425,0.563585528
-0.017331274,0.987970296,0.219292377,0.903671532,-0.902532384,-0.187950208,0.417887146
0.040300668,0.539188956,0.167650683,0.774932653,-0.277241033,0.05322906,0.348906593
0.259130042,1.084137831,0.335078541,1.217732229,-0.159021812,0.440385159,0.494604976
0.178445356,0.603300609,0.148443596,0.147849461,-0.128734122,0.584775307,0.594207269
0.086234215,1.308528444,0.03247616,1.143499638,-0.277241033,0.584775307,0.893232396
0.328288274,1.43627311,0.199904104,1.05161752,0.496557229,0.924330472,1.054187088
0.282182786,1.404695751,0.315871454,1.291445626,0.198566692,0.730752233,1.054187088
-0.167174275,0.635356378,-0.096356338,0.553273268,-0.456035169,0.295995012,1.054187088
0.086234215,0.987970296,0.090459878,1.106643001,-0.30752849,0.489573061,1.138533071
0.097760505,1.308528444,0.129055237,0.959216207,-0.515633369,0.584775307,1.299487764
-0.190227101,0.635356378,-0.070444855,0.959216207,-0.634829538,0.489573061,1.284231454
-0.109542332,0.987970296,-0.018984348,0.977904123,-0.515633369,0.343596134,1.429820921
-0.005804902,0.827691222,0.026134222,0.84864605,-0.039825644,0.392784036,1.429820921
-0.040384018,0.69946803,-0.025507472,0.774932653,-0.099423612,0.440385159,1.299487764
-0.167174275,0.507133187,-0.096356338,0.608817882,-0.396437201,0.246807109,1.146161227
0.074707761,0.763579683,0.071071606,0.756244738,0.019772557,0.246807109,1.038930778
-0.09801596,0.635356378,-0.031849496,0.885502687,-0.396437201,0.05322906,0.946847517
0.028774214,0.859747105,0.161308659,0.84864605,-0.515633369,0.246807109,0.885604033
0.097760505,1.116193601,0.148443596,0.959216207,-0.575231337,0.246807109,0.816514567
-0.259385415,0.827691222,-0.102698277,0.885502687,-0.694427506,0.150018084,0.801258257
-0.040384018,0.827691222,0.148443596,0.922359447,-0.81362379,0.150018084,0.747534014
-0.074963216,0.955914526,0.19356208,1.088474156,-0.962130468,0.05322906,0.770527392
-0.14412153,0.955914526,-0.057579707,1.032929604,-0.902532384,0.102416867,0.70928391
-0.270911787,0.635356378,-0.147816846,0.885502687,-0.902532384,0.199205892,0.647931512
-0.09801596,0.475077304,0.03247616,0.903671532,-0.694427506,0.005627842,0.594207269
0.489657812,1.180305139,0.47043425,1.199044313,-0.039825644,0.392784036,0.655559667
0.063353412,1.308528444,0.090459878,0.922359447,-0.30752849,0.68156452,0.739905652
0.109286959,1.244416905,0.083936754,1.365159023,-0.069136154,0.87514257,0.900860551
0.178445356,1.532440646,0.212769253,1.457041264,-0.039825644,0.87514257,1.038930778
0.362867472,1.628608182,0.290141244,1.25458899,0.198566692,0.827541259,0.985206536
0.328288274,1.308528444,0.290141244,1.143499638,0.496557229,0.827541259,0.946847517
0.074707761,0.955914526,0.103325027,0.774932653,-0.396437201,0.440385159,1.161526659
0.143866158,1.244416905,0.135578448,1.125330916,-0.247930291,0.584775307,1.230507211
0.120813413,1.276472675,0.103325027,1.088474156,-0.30752849,0.633963209,1.23824428
0.132339704,1.308528444,0.071071606,1.143499638,-0.188332322,0.633963209,1.330218419
0.178445356,1.404695751,0.232157525,1.25458899,-0.159021812,0.68156452,1.383833747
0.143866158,1.212360908,0.232157525,1.143499638,-0.069136154,0.68156452,1.32248135
-0.017331274,0.923858643,0.03899937,0.774932653,-0.217642833,0.440385159,1.023565346
-0.086489588,0.539188956,-0.044714558,0.626986665,-0.247930291,0.246807109,0.97757838
0.074707761,0.667412147,0.116190175,0.793101374,-0.128734122,-0.04356006,0.885604033
0.420499415,0.859747105,0.42531568,0.959216207,-0.396437201,0.102416867,0.808886412
0.29370924,1.372639982,0.489641336,1.531273856,-0.81362379,0.05322906,0.824251636
0.512710555,1.724775489,0.689322615,1.586299337,-0.81362379,0.199205892,0.839508153
1.192595303,2.141501173,0.914553006,2.06595555,1.47846037,0.971931596,0.762899238
1.158016104,2.430003324,0.95332955,1.992242277,1.270355258,0.87514257,0.739905652
0.985120278,2.26972425,0.792243631,1.734245202,1.21075729,0.87514257,0.808886412
0.962067533,2.045333637,0.831020349,1.69686937,1.091561122,0.827541259,0.801258257
0.869856556,1.949166102,0.65072717,1.899840964,1.359263969,0.924330472,0.816514567
1.227002395,2.301780019,0.88248077,1.69686937,1.924957352,1.021119498,0.816514567
1.273108048,2.430003324,0.959671661,1.660012734,2.370477853,1.309899793,0.79352098
1.422950966,1.917110333,1.191425089,1.365159023,2.133062465,1.552665745,0.847245223
0.869856556,1.69271972,0.908211068,1.27275771,-0.099423612,0.971931596,0.893232396
0.316761984,1.244416905,0.399585383,1.180356398,-0.396437201,0.584775307,1.023565346
0.29370924,1.276472675,0.30934833,1.365159023,0.079370524,0.68156452,1.153898295
0.339814728,1.308528444,0.347943689,1.199044313,0.227877435,0.537174183,1.161526659
0.086234215,0.891802874,0.058206457,0.738075893,-0.426724659,0.246807109,1.215141779
0.109286959,1.116193601,0.225634315,1.125330916,-0.54494388,0.343596134,1.261237866
0.097760505,1.340584213,0.129055237,1.25458899,-0.515633369,0.440385159,1.43755799
-0.005804902,1.276472675,0.187038956,1.47572918,-0.54494388,0.489573061,1.406827335
-0.005804902,1.212360908,0.064729581,1.162187553,-0.336839001,0.68156452,1.460551577
0.166918902,1.14824937,0.148443596,1.180356398,-0.009537954,0.730752233,1.43755799
0.028774214,0.987970296,0.051864519,0.996072844,-0.099423612,0.489573061,1.268866022
-0.028857646,0.763579683,0.019611098,0.738075893,-0.188332322,0.392784036,1.061924157
0.109286959,0.891802874,0.148443596,0.959216207,-0.217642833,0.150018084,0.962212948
0.270656332,0.763579683,0.444522767,0.922359447,-0.515633369,0.102416867,0.885604033
0.604921695,1.564496415,0.766513507,1.955385516,-0.664140048,-0.04356006,0.839508153
0.835277359,0.859747105,1.056250739,0.793101374,-0.81362379,0.005627842,0.79352098
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.008173187,1.244416905,1.320257675,1.199044313,-0.902532384,0.05322906,0.862610655
1.388371768,2.494115091,1.049908629,2.010930069,1.715875759,1.213110767,1.00057176
1.134963361,2.013277868,0.837362287,1.71555741,1.47846037,1.600267058,0.954584794
1.111910616,1.180305139,0.850227436,0.682531341,1.656277792,1.26229867,0.939219362
1.146489815,2.109445176,0.946806514,1.881671996,1.507770647,1.165509645,0.900860551
